Fecha;Provincia;Consumo energético (kWh/m²);Media de residentes;Potencia contratada (kW);Tipo de vivienda;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN;Festivo;Entre semana
2024-09-03;TOLEDO;84.32;4.1;3.3;Piso;629.4545454545455;25.266666666666666;17.811111111111114;32.72222222222222;31.857142857142858;1.985714285714285;8.814285714285715;11.2;939.9333333333334;937.9333333333334;NO;SI
2024-09-04;TOLEDO;100.23;1.3;6.6;Casa unifamiliar;629.4545454545455;23.45555555555556;16.655555555555555;30.244444444444444;35.0;2.242857142857143;8.428571428571429;9.35;941.0;939.1666666666666;NO;SI
2024-09-05;TOLEDO;26.63;1.5;6.6;Adosado;629.4545454545455;22.45555555555556;14.644444444444446;30.266666666666666;57.142857142857146;2.3857142857142857;9.87142857142857;10.75;940.6666666666666;934.6333333333332;NO;SI
2024-09-06;TOLEDO;116.84;2.3;6.6;Casa unifamiliar;629.4545454545455;21.01111111111111;14.344444444444443;27.700000000000003;34.285714285714285;3.0142857142857147;11.671428571428573;12.3;936.4;934.0666666666666;NO;SI
2024-09-07;TOLEDO;226.78;2.5;7.7;Dúplex;629.4545454545455;19.244444444444444;10.4;28.14444444444445;34.857142857142854;1.9142857142857144;8.685714285714285;10.35;939.3333333333334;936.2333333333332;NO;NO
2024-09-08;TOLEDO;75.8;2.9;5.5;Casa unifamiliar;629.4545454545455;20.83333333333333;12.8;28.84444444444445;38.0;2.4714285714285715;10.585714285714284;12.15;941.8333333333334;938.3666666666668;NO;NO
2024-09-09;TOLEDO;129.62;3.0;7.7;Piso;629.4545454545455;21.45555555555556;11.866666666666667;31.04444444444444;38.285714285714285;1.2285714285714284;5.771428571428571;12.35;943.8;941.7666666666668;NO;SI
2024-09-10;TOLEDO;41.01;3.7;6.6;Dúplex;629.4545454545455;22.53333333333333;12.855555555555556;32.21111111111111;35.0;1.3857142857142857;6.971428571428571;12.25;943.3333333333334;940.6333333333332;NO;SI
2024-09-11;TOLEDO;277.3;2.3;3.3;Casa unifamiliar;629.4545454545455;22.9;13.833333333333334;31.988888888888887;39.0;1.7857142857142858;7.885714285714286;11.65;942.4;940.3;NO;SI
2024-09-12;TOLEDO;259.36;1.5;3.3;Adosado;629.4545454545455;22.41111111111111;14.144444444444444;30.666666666666668;38.85714285714285;2.8428571428571425;9.985714285714286;12.0;942.6;940.5;NO;SI
2024-09-13;TOLEDO;64.54;2.2;6.6;Dúplex;629.4545454545455;20.044444444444444;14.177777777777775;25.966666666666665;35.0;3.242857142857143;9.642857142857142;12.25;945.1;942.3666666666668;NO;SI
2024-09-14;TOLEDO;205.39;3.5;4.4;Adosado;629.4545454545455;20.6;11.866666666666667;29.28888888888889;22.714285714285715;1.7000000000000004;7.671428571428572;12.0;945.7333333333332;943.4333333333334;NO;NO
2024-09-15;TOLEDO;27.36;3.5;3.3;Dúplex;629.4545454545455;21.81111111111112;11.933333333333334;31.666666666666668;27.857142857142858;1.1714285714285713;6.5;12.0;944.3;941.8;NO;NO
2024-09-16;TOLEDO;41.02;4.9;5.5;Adosado;629.4545454545455;21.45555555555556;11.411111111111111;31.488888888888887;21.714285714285715;1.7857142857142858;8.22857142857143;12.05;942.9666666666668;939.8;NO;SI
2024-09-17;TOLEDO;178.73;1.1;7.7;Casa unifamiliar;629.4545454545455;20.75555555555556;12.433333333333334;29.077777777777776;21.857142857142858;2.157142857142857;9.171428571428573;11.7;940.8333333333334;936.8666666666668;NO;SI
2024-09-18;TOLEDO;160.17;1.5;4.4;Piso;629.4545454545455;21.677777777777777;14.688888888888888;28.688888888888886;24.285714285714285;1.8142857142857145;10.142857142857142;10.15;939.7666666666668;937.9;NO;SI
2024-09-19;TOLEDO;267.16;3.7;5.5;Adosado;629.4545454545455;19.9;15.311111111111112;24.5;24.428571428571427;1.985714285714285;8.942857142857141;3.0;940.6666666666666;938.8;NO;SI
2024-09-20;TOLEDO;261.86;4.3;7.7;Casa unifamiliar;629.4545454545455;19.433333333333334;14.677777777777775;24.244444444444444;35.714285714285715;1.7857142857142858;7.285714285714286;6.25;941.1666666666666;938.9;NO;SI
2024-09-21;TOLEDO;153.71;2.0;3.3;Dúplex;629.4545454545455;20.355555555555554;15.72222222222222;25.0;33.57142857142857;2.314285714285714;8.857142857142858;4.45;940.7666666666668;938.7666666666668;NO;NO
2024-09-22;TOLEDO;219.37;2.5;3.3;Piso;629.4545454545455;19.41111111111111;13.877777777777778;24.95555555555556;35.285714285714285;1.4714285714285715;7.071428571428571;6.4;941.8;940.2333333333332;NO;NO
2024-09-23;TOLEDO;121.51;4.3;7.7;Adosado;629.4545454545455;18.45555555555556;11.566666666666666;25.366666666666667;46.0;1.4285714285714286;7.485714285714286;10.05;941.9;939.8666666666668;NO;SI
2024-09-24;TOLEDO;291.58;2.3;5.5;Piso;629.4545454545455;16.41111111111111;11.72222222222222;21.1;45.57142857142857;1.557142857142857;7.857142857142857;2.1;942.0;940.0333333333332;NO;SI
2024-09-25;TOLEDO;98.88;5.0;3.3;Casa unifamiliar;629.4545454545455;19.566666666666663;15.58888888888889;23.55555555555556;35.142857142857146;3.1142857142857143;11.5;4.05;941.9333333333334;940.5666666666666;NO;SI
2024-09-26;TOLEDO;110.13;3.5;7.7;Piso;629.4545454545455;19.822222222222223;16.1;23.544444444444444;44.71428571428572;4.171428571428572;15.042857142857144;5.65;941.3333333333334;939.5;NO;SI
2024-09-27;TOLEDO;205.44;2.3;7.7;Casa unifamiliar;629.4545454545455;16.955555555555556;11.233333333333333;22.666666666666668;38.142857142857146;2.4714285714285715;10.62857142857143;10.3;944.7666666666668;940.7333333333332;NO;SI
2024-09-28;TOLEDO;261.47;2.5;7.7;Dúplex;629.4545454545455;14.655555555555557;6.822222222222222;22.5;31.428571428571427;1.3571428571428572;8.014285714285714;11.4;946.6666666666666;944.5666666666666;NO;NO
2024-09-29;TOLEDO;202.83;4.1;4.4;Adosado;629.4545454545455;17.044444444444444;6.988888888888889;27.1;44.285714285714285;0.9857142857142858;5.742857142857143;11.4;946.6;944.3666666666668;NO;NO
2024-09-30;TOLEDO;221.82;4.2;7.7;Casa unifamiliar;629.4545454545455;19.766666666666666;9.422222222222222;30.122222222222224;35.714285714285715;0.8714285714285713;4.628571428571428;11.3;945.4666666666668;942.5666666666666;NO;SI
2024-10-01;TOLEDO;97.2;3.5;6.6;Dúplex;629.4545454545455;20.27777777777778;11.2;29.377777777777776;45.85714285714285;1.985714285714285;8.285714285714286;9.0;942.8666666666668;940.5333333333332;NO;SI
2024-10-02;TOLEDO;130.11;4.9;3.3;Adosado;629.4545454545455;20.844444444444445;15.833333333333334;25.822222222222223;36.57142857142857;3.585714285714286;13.314285714285717;6.7;941.3666666666668;937.9333333333334;NO;SI
2024-10-03;TOLEDO;69.39;2.5;3.3;Casa unifamiliar;629.4545454545455;20.522222222222226;14.52222222222222;26.522222222222226;59.285714285714285;2.157142857142857;9.9;7.9;940.7666666666668;938.1333333333332;NO;SI
2024-10-04;TOLEDO;144.92;1.6;4.4;Piso;629.4545454545455;18.91111111111111;11.72222222222222;26.1;34.714285714285715;1.1142857142857143;6.942857142857143;10.1;941.5;939.5666666666666;NO;SI
2024-10-05;TOLEDO;113.68;3.9;7.7;Casa unifamiliar;629.4545454545455;19.37777777777778;12.288888888888888;26.466666666666665;47.42857142857143;2.142857142857143;9.728571428571428;10.25;941.3;939.5333333333332;NO;NO
2024-10-06;TOLEDO;261.43;1.5;3.3;Piso;629.4545454545455;20.6;16.044444444444444;25.155555555555555;44.71428571428572;2.271428571428572;9.44285714285714;3.5500000000000003;940.5;937.6;NO;NO
2024-10-07;TOLEDO;220.21;3.3;4.4;Piso;629.4545454545455;18.522222222222226;13.266666666666667;23.77777777777778;45.42857142857143;3.4142857142857146;14.44285714285714;1.5;937.7666666666668;934.9666666666668;NO;SI
2024-10-08;TOLEDO;94.51;1.3;5.5;Casa unifamiliar;629.4545454545455;16.525;12.525;20.575;33.714285714285715;3.2142857142857144;11.314285714285717;3.65;940.2666666666668;937.3;NO;SI
2024-10-09;TOLEDO;239.19;2.8;3.3;Casa unifamiliar;629.4545454545455;18.211111111111112;14.166666666666666;22.266666666666666;32.42857142857143;6.471428571428571;19.4;3.5;938.8666666666668;932.9666666666668;NO;SI
2024-10-10;TOLEDO;143.61;2.9;7.7;Adosado;629.4545454545455;15.2;9.433333333333334;20.966666666666665;33.42857142857143;1.2;8.128571428571428;9.3;941.0;937.8;NO;SI
2024-10-11;TOLEDO;59.5;1.2;6.6;Dúplex;623.4;14.1;7.8875;20.3;30.33333333333333;1.5333333333333332;7.833333333333333;2.6;943.8;941.4;NO;SI
2024-10-12;TOLEDO;202.92;4.2;5.5;Piso;623.4;16.4375;14.0125;18.85;31.83333333333333;2.45;10.35;0.1;944.05;940.55;SI;NO
2024-10-13;TOLEDO;196.38;2.3;7.7;Dúplex;623.4;17.275;12.6625;21.8625;24.5;0.9833333333333332;5.483333333333333;1.8;945.25;943.65;NO;NO
2024-10-14;TOLEDO;30.91;4.4;7.7;Dúplex;623.4;17.725;12.8875;22.55;40.0;1.3166666666666669;7.633333333333333;2.8;944.6;940.85;NO;SI
2024-10-15;TOLEDO;221.79;4.3;7.7;Adosado;629.4545454545455;17.311111111111114;15.47777777777778;19.12222222222222;26.0;2.257142857142857;11.857142857142858;0.9;937.9333333333334;935.7;NO;SI
2024-10-16;TOLEDO;271.21;3.2;7.7;Dúplex;629.4545454545455;18.14444444444445;13.077777777777778;23.22222222222222;31.285714285714285;3.414285714285714;12.428571428571429;4.35;939.6333333333332;934.3666666666668;NO;SI
2024-10-17;TOLEDO;138.22;1.2;7.7;Dúplex;629.4545454545455;14.677777777777775;10.855555555555556;18.544444444444444;37.285714285714285;4.071428571428571;12.214285714285714;4.25;945.2333333333332;938.8;NO;SI
2024-10-18;TOLEDO;231.64;1.0;3.3;Casa unifamiliar;629.4545454545455;12.922222222222222;6.855555555555556;18.98888888888889;38.0;1.5857142857142856;7.014285714285714;9.6;946.3666666666668;944.3;NO;SI
2024-10-19;TOLEDO;147.44;1.9;6.6;Piso;629.4545454545455;16.91111111111111;11.88888888888889;21.88888888888889;47.71428571428572;1.8142857142857145;7.542857142857144;8.0;946.0333333333332;944.0333333333332;NO;NO
2024-10-20;TOLEDO;264.6;2.1;3.3;Adosado;629.4545454545455;16.62222222222222;10.8;22.444444444444443;48.285714285714285;0.6714285714285715;4.771428571428571;8.4;947.0666666666666;945.3666666666668;NO;NO
2024-10-21;TOLEDO;175.76;3.1;7.7;Piso;629.4545454545455;17.344444444444445;9.81111111111111;24.866666666666667;28.285714285714285;0.6428571428571429;4.271428571428571;10.0;947.1666666666666;945.0666666666666;NO;SI
2024-10-22;TOLEDO;76.65;3.0;3.3;Piso;629.4545454545455;16.944444444444443;11.011111111111113;22.9;22.428571428571427;1.7714285714285716;8.142857142857142;9.3;947.9333333333334;946.1666666666666;NO;SI
2024-10-23;TOLEDO;194.76;2.8;6.6;Casa unifamiliar;629.4545454545455;16.744444444444444;12.044444444444444;21.433333333333334;23.285714285714285;2.3000000000000003;8.785714285714286;4.1;948.1666666666666;945.8333333333334;NO;SI
2024-10-24;TOLEDO;192.87;4.0;6.6;Casa unifamiliar;629.4545454545455;17.522222222222222;12.411111111111111;22.64444444444445;25.0;1.5;6.971428571428572;8.45;946.3666666666668;943.2333333333332;NO;SI
2024-10-25;TOLEDO;196.85;2.8;4.4;Casa unifamiliar;629.4545454545455;13.966666666666669;9.322222222222225;18.64444444444445;35.57142857142857;2.2285714285714286;10.27142857142857;3.05;943.3333333333334;940.6333333333332;NO;SI
2024-10-26;TOLEDO;90.0;2.9;7.7;Adosado;629.4545454545455;9.233333333333333;5.811111111111111;12.655555555555557;46.0;1.8142857142857145;8.485714285714286;3.85;941.8;940.0666666666666;NO;NO
2024-10-27;TOLEDO;180.75;2.4;3.3;Piso;629.4545454545455;9.275;4.725;13.825;35.666666666666664;2.128571428571429;8.5;4.4;942.7;940.5333333333332;NO;NO
2024-10-28;TOLEDO;231.39;1.5;3.3;Piso;629.4545454545455;13.211111111111112;7.788888888888888;18.655555555555555;34.714285714285715;2.8000000000000003;10.828571428571427;7.0;944.1;941.9333333333334;NO;SI
2024-10-29;TOLEDO;164.38;3.8;3.3;Casa unifamiliar;629.4545454545455;13.444444444444445;9.511111111111113;17.4;23.428571428571427;4.485714285714286;14.485714285714286;0.55;942.8666666666668;938.2666666666668;NO;SI
2024-10-30;TOLEDO;228.12;4.9;6.6;Adosado;629.4545454545455;13.955555555555556;8.666666666666666;19.23333333333333;36.285714285714285;2.314285714285714;9.057142857142855;7.4;942.1666666666666;939.1333333333332;NO;SI
2024-10-31;TOLEDO;263.8;3.8;6.6;Adosado;629.4545454545455;15.155555555555557;11.788888888888888;18.51111111111111;23.0;1.5;7.628571428571428;1.0;944.3;942.0666666666666;NO;SI
2024-11-01;TOLEDO;247.08;4.6;4.4;Casa unifamiliar;629.4545454545455;16.6;12.5;20.700000000000003;24.285714285714285;1.7;7.628571428571428;6.15;944.3;942.4666666666666;SI;SI
2024-11-02;TOLEDO;186.09;3.4;7.7;Casa unifamiliar;629.4545454545455;14.866666666666667;9.922222222222222;19.81111111111112;34.142857142857146;1.3571428571428572;5.542857142857143;7.65;944.4666666666668;942.6666666666666;NO;NO
2024-11-03;TOLEDO;54.07;2.7;4.4;Adosado;629.4545454545455;15.11111111111111;10.133333333333333;20.03333333333333;22.571428571428573;2.6142857142857143;10.157142857142857;7.1;945.3;943.2;NO;NO
2024-11-04;TOLEDO;298.66;2.1;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-05;TOLEDO;193.28;1.4;3.3;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-06;TOLEDO;101.36;4.1;7.7;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-07;TOLEDO;140.63;3.8;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-08;TOLEDO;37.8;3.4;6.6;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-09;TOLEDO;207.25;2.3;3.3;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-10;TOLEDO;242.36;2.9;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-11;TOLEDO;137.12;4.6;5.5;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-12;TOLEDO;286.84;2.1;5.5;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-13;TOLEDO;115.7;1.6;5.5;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-14;TOLEDO;32.74;3.8;7.7;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-15;TOLEDO;167.37;4.4;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-16;TOLEDO;247.58;2.9;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-17;TOLEDO;289.25;3.8;6.6;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-18;TOLEDO;205.35;3.9;5.5;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-19;TOLEDO;37.17;3.7;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-20;TOLEDO;170.34;4.4;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-21;TOLEDO;28.03;3.3;7.7;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-22;TOLEDO;128.44;4.7;6.6;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-23;TOLEDO;202.26;3.3;6.6;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-24;TOLEDO;135.6;3.9;6.6;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-25;TOLEDO;115.9;2.2;5.5;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-26;TOLEDO;213.09;3.5;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-27;TOLEDO;166.02;3.5;3.3;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-28;TOLEDO;237.85;2.6;3.3;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-29;TOLEDO;292.88;1.9;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-30;TOLEDO;175.77;5.0;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-01;TOLEDO;198.37;1.5;7.7;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-02;TOLEDO;184.93;2.1;4.4;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-03;TOLEDO;20.83;3.6;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-04;TOLEDO;189.62;3.4;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-05;TOLEDO;162.12;3.5;5.5;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-06;TOLEDO;196.04;3.7;6.6;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;SI;SI
2024-12-07;TOLEDO;43.3;4.4;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-08;TOLEDO;123.74;4.9;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;SI;NO
2024-12-09;TOLEDO;127.33;2.1;7.7;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-10;TOLEDO;124.45;4.1;7.7;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-11;TOLEDO;228.07;4.1;6.6;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-12;TOLEDO;216.59;1.3;5.5;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-13;TOLEDO;157.07;2.6;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-14;TOLEDO;207.38;2.2;6.6;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-15;TOLEDO;61.39;1.3;5.5;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-16;TOLEDO;104.02;2.0;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-17;TOLEDO;260.45;4.4;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-18;TOLEDO;20.03;3.4;5.5;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-19;TOLEDO;30.93;4.4;5.5;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-20;TOLEDO;55.07;1.9;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-21;TOLEDO;176.24;3.5;4.4;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-22;TOLEDO;75.36;1.4;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-23;TOLEDO;48.21;3.0;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-24;TOLEDO;108.82;1.6;7.7;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-25;TOLEDO;58.57;4.9;5.5;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;SI;SI
2024-12-26;TOLEDO;227.12;3.0;7.7;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-27;TOLEDO;119.44;2.8;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-28;TOLEDO;30.43;1.2;6.6;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-29;TOLEDO;297.52;4.8;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-30;TOLEDO;283.0;4.8;7.7;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-31;TOLEDO;41.24;1.7;5.5;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-01-01;VALENCIA;275.11;4.1;6.6;Piso;273.35;10.82;5.63;16.005000000000003;31.357142857142858;1.7428571428571429;7.271428571428571;6.066666666666666;987.7333333333332;983.1333333333332;SI;SI
2024-01-02;VALENCIA;88.37;4.4;5.5;Adosado;273.35;11.205;4.955;17.46;25.428571428571427;2.457142857142857;11.271428571428572;2.8000000000000003;987.6333333333332;983.7666666666668;NO;SI
